PROM_FECHA_INICIO,PROM_FECHA_FIN,ARTC_ARTC_COD,EVENTO_ID,PRONOSTICO_VENTA,STOCK_INICIAL_PROMO,GEOG_LOCL_COD,PROM_PVP_OFERTA,PROM_LOCAL_ACTIVO,PROM_ESTIBA
5/1/2025,5/14/2025,249504000,2505,,0,319,40,1,0
5/1/2025,5/14/2025,253670000,2505,,0,335,20,1,0
5/1/2025,5/14/2025,140675000,2505,,0,305,30,1,0
5/1/2025,5/14/2025,254748000,2505,,0,324,20,1,1
5/1/2025,5/14/2025,254354000,2505,,0,326,25,1,0
5/1/2025,5/14/2025,240726000,2505,,0,331,,1,0
5/1/2025,5/14/2025,231603000,2505,,0,323,40,1,0
5/1/2025,5/14/2025,250808000,2505,,0,306,45,1,0
5/1/2025,5/14/2025,260632000,2505,,0,164,25,1,0
5/1/2025,5/14/2025,255366000,2505,,0,102,35,1,0
5/1/2025,5/14/2025,250861000,2505,,0,163,80,1,0
5/1/2025,5/14/2025,240188000,2505,,0,111,,1,0
5/1/2025,5/14/2025,231812000,2505,,0,103,35,1,0
5/1/2025,5/14/2025,261065000,2505,,0,151,40,1,0
5/1/2025,5/14/2025,251897000,2505,,0,315,50,1,0
5/1/2025,5/14/2025,260223000,2505,,0,156,40,1,0
5/1/2025,5/14/2025,166164000,2505,,0,168,50,1,0
5/1/2025,5/14/2025,252697000,2505,,0,144,50,1,0
5/1/2025,5/14/2025,250977000,2505,,0,307,20,1,1
5/1/2025,5/14/2025,141384000,2505,,0,311,45,1,0
5/1/2025,5/14/2025,240553000,2505,,0,107,,1,0
5/1/2025,5/14/2025,253908000,2505,,0,146,,1,0
5/1/2025,5/14/2025,330822000,2505,,0,160,40,1,0
5/1/2025,5/14/2025,260780000,2505,,0,311,30,1,0
5/1/2025,5/14/2025,256417000,2505,,0,107,50,1,0
5/1/2025,5/14/2025,255279000,2505,,0,327,30,1,0
5/1/2025,5/14/2025,261066000,2505,,0,115,40,1,0
5/1/2025,5/14/2025,252892000,2505,,0,335,50,1,0
5/1/2025,5/14/2025,131212000,2505,,0,164,40,1,0
5/1/2025,5/14/2025,260651000,2505,,0,301,25,1,0
5/1/2025,5/14/2025,241223000,2505,,0,312,,1,0
5/1/2025,5/14/2025,250806000,2505,,0,156,45,1,0
5/1/2025,5/14/2025,250977000,2505,,0,104,20,1,1
5/1/2025,5/14/2025,250849000,2505,,0,117,80,1,0
5/1/2025,5/14/2025,200643000,2505,,0,125,30,1,0
5/1/2025,5/14/2025,161498000,2505,,0,306,30,1,0
5/1/2025,5/14/2025,240726000,2505,,0,307,,1,0
5/1/2025,5/14/2025,252712000,2505,,0,132,40,1,0
5/1/2025,5/14/2025,254470000,2505,,0,304,30,1,0
5/1/2025,5/14/2025,162951000,2505,,0,309,40,1,0
5/1/2025,5/14/2025,260234000,2505,,0,151,40,1,0
5/1/2025,5/14/2025,161302000,2505,,0,332,30,1,0
5/1/2025,5/14/2025,251097000,2505,,0,101,40,1,0
5/1/2025,5/14/2025,252452000,2505,,0,323,50,1,0
5/1/2025,5/14/2025,253076000,2505,,0,125,25,1,0
5/1/2025,5/14/2025,330872000,2505,,0,417,40,1,0
5/1/2025,5/14/2025,252903000,2505,,0,127,30,1,0
5/1/2025,5/14/2025,200643000,2505,,0,155,30,1,0
5/1/2025,5/14/2025,252365000,2505,,0,166,70,1,1
5/1/2025,5/14/2025,249503000,2505,,0,167,40,1,0
5/1/2025,5/14/2025,251897000,2505,,0,149,50,1,0
5/1/2025,5/14/2025,231815000,2505,,0,328,35,1,0
5/1/2025,5/14/2025,253800000,2505,,0,161,40,1,0
5/1/2025,5/14/2025,160071000,2505,,0,198,40,1,0
5/1/2025,5/14/2025,253284000,2505,,0,310,20,1,0
5/1/2025,5/14/2025,255131000,2505,,0,145,30,1,0
5/1/2025,5/14/2025,260232000,2505,,0,155,40,1,0
5/1/2025,5/14/2025,251702000,2505,,0,310,20,1,0
5/1/2025,5/14/2025,302731000,2505,,0,141,50,1,0
5/1/2025,5/14/2025,165115000,2505,,0,332,40,1,0
5/1/2025,5/14/2025,200643000,2505,,0,315,30,1,0
5/1/2025,5/14/2025,259555000,2505,,0,165,40,1,0
5/1/2025,5/14/2025,258069000,2505,,0,122,40,1,0
5/1/2025,5/14/2025,251699000,2505,,0,328,20,1,0
5/1/2025,5/14/2025,253671000,2505,,0,132,20,1,0
5/1/2025,5/14/2025,200603000,2505,,0,144,30,1,0
5/1/2025,5/14/2025,261612000,2505,,0,327,50,1,0
5/1/2025,5/14/2025,165115000,2505,,0,117,40,1,0
5/1/2025,5/14/2025,247616000,2505,,0,417,,1,0
5/1/2025,5/14/2025,230933000,2505,,0,149,45,1,0
5/1/2025,5/14/2025,252712000,2505,,0,329,40,1,0
5/1/2025,5/14/2025,254983000,2505,,0,330,30,1,0
5/1/2025,5/14/2025,255048000,2505,,0,139,25,1,0
5/1/2025,5/14/2025,259525000,2505,,0,140,50,1,0
5/1/2025,5/14/2025,330868000,2505,,0,328,40,1,0
5/1/2025,5/14/2025,254983000,2505,,0,151,30,1,0
5/1/2025,5/14/2025,163727000,2505,,0,163,30,1,0
5/1/2025,5/14/2025,166164000,2505,,0,151,50,1,0
5/1/2025,5/14/2025,240481000,2505,,0,324,,1,0
5/1/2025,5/14/2025,240191000,2505,,0,322,,1,0
5/1/2025,5/14/2025,258069000,2505,,0,173,40,1,0
5/1/2025,5/14/2025,250633000,2505,,0,146,80,1,1
5/1/2025,5/14/2025,241057000,2505,,0,125,,1,0
5/1/2025,5/14/2025,250844000,2505,,0,134,80,1,0
5/1/2025,5/14/2025,231814000,2505,,0,119,35,1,0
5/1/2025,5/14/2025,230933000,2505,,0,332,45,1,0
5/1/2025,5/14/2025,261345000,2505,,0,314,30,1,0
5/1/2025,5/14/2025,264554000,2505,,0,124,30,1,0
5/1/2025,5/14/2025,252106000,2505,,0,150,40,1,0
5/1/2025,5/14/2025,250677000,2505,,0,198,80,1,0
5/1/2025,5/14/2025,160074000,2505,,0,318,40,1,0
5/1/2025,5/14/2025,241219000,2505,,0,102,,1,0
5/1/2025,5/14/2025,141232000,2505,,0,158,40,1,1
5/1/2025,5/14/2025,162971000,2505,,0,145,40,1,0
5/1/2025,5/14/2025,254983000,2505,,0,158,30,1,0
5/1/2025,5/14/2025,255278000,2505,,0,329,30,1,0
5/1/2025,5/14/2025,255354000,2505,,0,164,40,1,0
5/1/2025,5/14/2025,230336000,2505,,0,313,50,1,0
5/1/2025,5/14/2025,200639000,2505,,0,316,30,1,0
5/1/2025,5/14/2025,141600000,2505,,0,159,30,1,0
5/1/2025,5/14/2025,253118000,2505,,0,315,50,1,0
5/1/2025,5/14/2025,251979000,2505,,0,325,45,1,0
5/1/2025,5/14/2025,254470000,2505,,0,115,30,1,0
5/1/2025,5/14/2025,260614000,2505,,0,162,30,1,0
5/1/2025,5/14/2025,253076000,2505,,0,104,25,1,0
5/1/2025,5/14/2025,160782000,2505,,0,104,40,1,0
5/1/2025,5/14/2025,252938000,2505,,0,107,20,1,1
5/1/2025,5/14/2025,255177000,2505,,0,117,30,1,0
5/1/2025,5/14/2025,252119000,2505,,0,156,40,1,0
5/1/2025,5/14/2025,261598000,2505,,0,327,50,1,0
5/1/2025,5/14/2025,231603000,2505,,0,164,40,1,0
5/1/2025,5/14/2025,250805000,2505,,0,198,45,1,0
5/1/2025,5/14/2025,262247000,2505,,0,319,30,1,0
5/1/2025,5/14/2025,255278000,2505,,0,322,30,1,0
5/1/2025,5/14/2025,260223000,2505,,0,310,40,1,0
5/1/2025,5/14/2025,331636000,2505,,0,127,30,1,0
5/1/2025,5/14/2025,253284000,2505,,0,318,20,1,0
5/1/2025,5/14/2025,140306000,2505,,0,160,45,1,0
5/1/2025,5/14/2025,254354000,2505,,0,103,25,1,0
5/1/2025,5/14/2025,240553000,2505,,0,139,,1,0
5/1/2025,5/14/2025,241221000,2505,,0,104,,1,0
5/1/2025,5/14/2025,253800000,2505,,0,316,40,1,0
5/1/2025,5/14/2025,252799000,2505,,0,158,40,1,0
5/1/2025,5/14/2025,253671000,2505,,0,147,20,1,0
5/1/2025,5/14/2025,141600000,2505,,0,309,30,1,0
5/1/2025,5/14/2025,252119000,2505,,0,335,40,1,0
5/1/2025,5/14/2025,230534000,2505,,0,304,35,1,0
5/1/2025,5/14/2025,250850000,2505,,0,144,80,1,0
5/1/2025,5/14/2025,240553000,2505,,0,308,,1,0
5/1/2025,5/14/2025,240188000,2505,,0,310,,1,0
5/1/2025,5/14/2025,141600000,2505,,0,305,30,1,0
5/1/2025,5/14/2025,255177000,2505,,0,122,30,1,0
5/1/2025,5/14/2025,250841000,2505,,0,330,80,1,0
5/1/2025,5/14/2025,140302000,2505,,0,131,45,1,0
5/1/2025,5/14/2025,255022000,2505,,0,164,30,1,0
5/1/2025,5/14/2025,230933000,2505,,0,101,45,1,0
5/1/2025,5/14/2025,141796000,2505,,0,151,45,1,0
5/1/2025,5/14/2025,251708000,2505,,0,334,20,1,0
5/1/2025,5/14/2025,239506000,2505,,0,317,50,1,0
5/1/2025,5/14/2025,230534000,2505,,0,131,35,1,0
5/1/2025,5/14/2025,161498000,2505,,0,141,30,1,0
5/1/2025,5/14/2025,260232000,2505,,0,101,40,1,0
5/1/2025,5/14/2025,161498000,2505,,0,151,30,1,0
5/1/2025,5/14/2025,254344000,2505,,0,131,25,1,0
5/1/2025,5/14/2025,260232000,2505,,0,139,40,1,0
5/1/2025,5/14/2025,252106000,2505,,0,117,40,1,0
5/1/2025,5/14/2025,247616000,2505,,0,124,,1,0
5/1/2025,5/14/2025,251897000,2505,,0,332,50,1,0
5/1/2025,5/14/2025,255279000,2505,,0,321,30,1,0
5/1/2025,5/14/2025,161498000,2505,,0,145,30,1,0
5/1/2025,5/14/2025,251897000,2505,,0,151,50,1,0
5/1/2025,5/14/2025,250807000,2505,,0,167,45,1,0
5/1/2025,5/14/2025,252061000,2505,,0,325,50,1,0
5/1/2025,5/14/2025,253256000,2505,,0,321,30,1,0
5/1/2025,5/14/2025,250844000,2505,,0,317,80,1,0
5/1/2025,5/14/2025,241213000,2505,,0,158,,1,0
5/1/2025,5/14/2025,264554000,2505,,0,304,30,1,0
5/1/2025,5/14/2025,331636000,2505,,0,102,30,1,0
5/1/2025,5/14/2025,254353000,2505,,0,324,25,1,0
5/1/2025,5/14/2025,140306000,2505,,0,327,45,1,0
5/1/2025,5/14/2025,252697000,2505,,0,151,50,1,0
5/1/2025,5/14/2025,252106000,2505,,0,132,40,1,0
5/1/2025,5/14/2025,240551000,2505,,0,308,,1,0
5/1/2025,5/14/2025,200585000,2505,,0,150,30,1,0
5/1/2025,5/14/2025,160700000,2505,,0,322,40,1,0
5/1/2025,5/14/2025,160700000,2505,,0,143,40,1,0
5/1/2025,5/14/2025,255278000,2505,,0,149,30,1,0
5/1/2025,5/14/2025,253800000,2505,,0,125,40,1,0
5/1/2025,5/14/2025,330805000,2505,,0,144,30,1,0
5/1/2025,5/14/2025,251699000,2505,,0,132,20,1,0
5/1/2025,5/14/2025,230932000,2505,,0,115,45,1,0
5/1/2025,5/14/2025,250806000,2505,,0,132,45,1,0
5/1/2025,5/14/2025,254748000,2505,,0,314,20,1,1
5/1/2025,5/14/2025,330872000,2505,,0,317,40,1,0
5/1/2025,5/14/2025,240726000,2505,,0,323,,1,0
5/1/2025,5/14/2025,330868000,2505,,0,162,40,1,0
5/1/2025,5/14/2025,249503000,2505,,0,165,40,1,0
5/1/2025,5/14/2025,260651000,2505,,0,332,25,1,0
5/1/2025,5/14/2025,250842000,2505,,0,328,80,1,0
5/1/2025,5/14/2025,252061000,2505,,0,146,50,1,0
5/1/2025,5/14/2025,253117000,2505,,0,126,30,1,0
5/1/2025,5/14/2025,250805000,2505,,0,150,45,1,0
5/1/2025,5/14/2025,263945000,2505,,0,317,30,1,0
5/1/2025,5/14/2025,160782000,2505,,0,140,40,1,0
5/1/2025,5/14/2025,141019000,2505,,0,311,30,1,0
5/1/2025,5/14/2025,160782000,2505,,0,139,40,1,0
5/1/2025,5/14/2025,250978000,2505,,0,333,20,1,1
5/1/2025,5/14/2025,254748000,2505,,0,161,20,1,1
5/1/2025,5/14/2025,247616000,2505,,0,198,,1,0
5/1/2025,5/14/2025,145793000,2505,,0,141,40,1,0
5/1/2025,5/14/2025,250808000,2505,,0,117,45,1,0
5/1/2025,5/14/2025,259555000,2505,,0,102,40,1,0
5/1/2025,5/14/2025,239849000,2505,,0,318,35,1,0
5/1/2025,5/14/2025,251980000,2505,,0,125,50,1,0
5/1/2025,5/14/2025,261354000,2505,,0,125,20,1,0
5/1/2025,5/14/2025,161498000,2505,,0,132,30,1,0
5/1/2025,5/14/2025,330868000,2505,,0,107,40,1,0
5/1/2025,5/14/2025,250288000,2505,,0,125,35,1,0
5/1/2025,5/14/2025,250844000,2505,,0,331,80,1,0
5/1/2025,5/14/2025,254470000,2505,,0,164,30,1,0
5/1/2025,5/14/2025,247616000,2505,,0,140,,1,0
5/1/2025,5/14/2025,240726000,2505,,0,311,,1,0
5/1/2025,5/14/2025,254343000,2505,,0,158,25,1,0
5/1/2025,5/14/2025,131212000,2505,,0,328,40,1,0
5/1/2025,5/14/2025,253076000,2505,,0,127,25,1,0
5/1/2025,5/14/2025,140306000,2505,,0,312,45,1,0
5/1/2025,5/14/2025,250841000,2505,,0,121,80,1,0
5/1/2025,5/14/2025,231815000,2505,,0,312,35,1,0
5/1/2025,5/14/2025,250843000,2505,,0,107,80,1,0
5/1/2025,5/14/2025,162971000,2505,,0,102,40,1,0
5/1/2025,5/14/2025,252713000,2505,,0,328,40,1,0
5/1/2025,5/14/2025,250849000,2505,,0,149,80,1,0
5/1/2025,5/14/2025,260649000,2505,,0,117,25,1,0
5/1/2025,5/14/2025,251897000,2505,,0,157,50,1,0
5/1/2025,5/14/2025,141200000,2505,,0,324,30,1,0
5/1/2025,5/14/2025,250847000,2505,,0,149,80,1,0
5/1/2025,5/14/2025,160782000,2505,,0,119,40,1,0
5/1/2025,5/14/2025,252855000,2505,,0,305,50,1,0
5/1/2025,5/14/2025,254340000,2505,,0,134,25,1,0
5/1/2025,5/14/2025,253670000,2505,,0,173,20,1,0
5/1/2025,5/14/2025,250842000,2505,,0,126,80,1,0
5/1/2025,5/14/2025,260223000,2505,,0,159,40,1,0
5/1/2025,5/14/2025,130436000,2505,,0,140,50,1,0
5/1/2025,5/14/2025,254983000,2505,,0,147,30,1,0
5/1/2025,5/14/2025,163727000,2505,,0,311,30,1,0
5/1/2025,5/14/2025,141019000,2505,,0,159,30,1,0
5/1/2025,5/14/2025,253263000,2505,,0,139,30,1,0
5/1/2025,5/14/2025,247616000,2505,,0,325,,1,0
5/1/2025,5/14/2025,141600000,2505,,0,101,30,1,0
5/1/2025,5/14/2025,140699000,2505,,0,309,30,1,0
5/1/2025,5/14/2025,255223000,2505,,0,319,50,1,0
5/1/2025,5/14/2025,230072000,2505,,0,313,35,1,0
5/1/2025,5/14/2025,261065000,2505,,0,102,40,1,0
5/1/2025,5/14/2025,253671000,2505,,0,333,20,1,0
5/1/2025,5/14/2025,241219000,2505,,0,163,,1,0
5/1/2025,5/14/2025,253263000,2505,,0,121,30,1,0
5/1/2025,5/14/2025,251897000,2505,,0,163,50,1,0
5/1/2025,5/14/2025,241221000,2505,,0,318,,1,0
5/1/2025,5/14/2025,253908000,2505,,0,131,,1,0
5/1/2025,5/14/2025,140699000,2505,,0,304,30,1,0
5/1/2025,5/14/2025,250288000,2505,,0,157,35,1,0
5/1/2025,5/14/2025,231812000,2505,,0,157,35,1,0
5/1/2025,5/14/2025,330805000,2505,,0,331,30,1,0
5/1/2025,5/14/2025,255048000,2505,,0,160,25,1,0
5/1/2025,5/14/2025,141206000,2505,,0,127,45,1,0
5/1/2025,5/14/2025,131212000,2505,,0,131,40,1,0
5/1/2025,5/14/2025,255174000,2505,,0,330,30,1,0
5/1/2025,5/14/2025,240726000,2505,,0,151,,1,0
5/1/2025,5/14/2025,160700000,2505,,0,317,40,1,0
5/1/2025,5/14/2025,252119000,2505,,0,307,40,1,0
5/1/2025,5/14/2025,240191000,2505,,0,144,,1,0
5/1/2025,5/14/2025,239506000,2505,,0,324,50,1,0
5/1/2025,5/14/2025,165115000,2505,,0,334,40,1,0
5/1/2025,5/14/2025,262249000,2505,,0,122,30,1,0
5/1/2025,5/14/2025,200528000,2505,,0,156,30,1,0
5/1/2025,5/14/2025,260649000,2505,,0,309,25,1,0
5/1/2025,5/14/2025,131212000,2505,,0,311,40,1,0
5/1/2025,5/14/2025,160075000,2505,,0,107,40,1,0
5/1/2025,5/14/2025,200528000,2505,,0,126,30,1,0
5/1/2025,5/14/2025,256080000,2505,,0,160,30,1,0
